time,Site,Species,Damage,Plot,Plant,Leaf position,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_605,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,absorbance_650,absorbance_420
7/23/18 12:07,GB-1668,LUPARC,None/Low (0-5%),2,b54,Top,8163,6397,50,90,25.32,38.96875,839.123596,25.440001,38.791016,839.766785,24.27,0.91,28524.13,28522.76,0.496563608,0,0,0,1.006,1.107,0.457,0.422,0.432,0.414,54.89,1,738.5,10549,104,4582,43093.5,101.59,10357.5,43085.5,84.95,41.92,1,65.02,1,171.3,1,-3.49,1,-2.55,1,-4.29,1,485.3825623,0.682,0.037,0.131,0.282,0.496,0.812,0.84,15.335,22043.822,7019.3,4148,2.14,1.04535,0.50888,0.49793,-8446970.25,-1,50,-1.05,41.91919192,1,25.32,38.96875,13.65,52,25,23,1.497,NA
7/23/18 12:08,GB-1668,LUPARC,None/Low (0-5%),2,w83,Top,8173,11986,24,43,25.18,37.685547,839.137024,25.299999,37.543945,839.782837,25.46,0,27602.1,27597.68,0.307275703,0,0,0,0.746,0.796,0.405,0.347,0.357,0.379,34.13,1,1982,11906,66.38,12695.5,48663.5,62.61,28764,48674.5,45.89,26.09,1,39.12,1,111.11,1,-5.72,1,-4.76,1,-2.54,1,486.0587189,0.623,0.138,0.578,0.239,0.534,0.756,0.824,6.726,17513.042,6605.9,4280,1.651,1.02672,0.87618,0.864,-3260173.265,-0.999,24,0.28,26.08585859,1,25.18,37.685547,37.22,25,13,12,1.068,1.516
7/23/18 12:09,GB-1668,LUPARC,None/Low (0-5%),2,w83,Top,8161,11730,24,43,25.27,38.15918,839.141724,25.4,38.048828,839.753113,22.76,0.03,29910.43,29943.27,-0.164271335,0,0,0,0.749,0.795,0.405,0.35,0.361,0.376,34.39,1,1927,11903,67.59,12356.5,48715.5,63.83,27971.5,48729.5,47.15,26.6,1,39.07,1,119.09,1,-5.46,1,-4.37,1,-2.87,1,485.247331,0.665,0.106,0.465,0.229,0.595,0.769,0.864,7.18,18272.945,6124.4,4219,1.984,1.02154,0.86293,0.8521,-3239898.32,-0.995,24,-2.51,26.59511785,1,25.27,38.15918,18.51,25,13,12,1.081,1.596
7/23/18 12:09,GB-1668,LUPARC,None/Low (0-5%),2,w83,Top,7712,14618,32,58,25.32,38.087891,839.127014,25.459999,37.942383,839.739136,23.43,0.02,28411.51,28405.59,0.296884128,0,0,0,0.662,0.648,0.373,0.334,0.341,0.346,28.86,1,3055.5,12788.5,50.69,19755.5,52278,46.52,44777.5,52303.5,29.79,19.48,1,27.46,1,65.55,1,-3.92,1,-3.29,1,-2.78,1,454.8879004,0.61,0.151,0.631,0.239,0.523,0.749,0.814,8.785,15181.666,5920.1,3804,1.564,1.02544,0.89219,0.88061,-2576102.313,-0.998,32,-1.89,19.48232323,1,25.32,38.087891,12.61,34,17,15,0.88,1.029
7/24/18 6:59,GB-1809,LUPARC,None/Low (0-5%),5,r49,Top,8229,8637,35,58,21.74,37.029297,826.390808,21.84,37.177734,827.098572,21.81,0,29013.82,29015.84,0.28267587,0,0,0,0.882,0.927,0.394,0.335,0.382,0.365,48.76,1,1225,12197.5,88.33,7745,49713,85,17529.5,49724,68.32,35.32,1,53.28,1,127.8,1,-5.9,1,-1.18,1,-2.91,1,489.8451957,0.648,0.075,0.272,0.277,0.48,0.793,0.817,10.204,21491.736,7568.2,4445,1.84,1.00445,0.9561,0.95406,-546245.31,-0.41,35,0.07,35.32407407,1,21.74,37.029297,44.96,32,16,15,1.277,1.672
7/24/18 7:00,GB-1809,LUPARC,None/Low (0-5%),5,r49,Top,8239,7993,156,306,21.370001,36.761719,826.403259,21.459999,36.643555,827.08252,17.33,0.12,28578.95,28623.72,0.641535931,8.00E-04,9.30E-05,8.7941,0.91,0.967,0.397,0.343,0.401,0.372,51.28,1,989,12104.5,97.29,6198,49342,94.35,14006.5,49340.5,77.73,39.1,1,56.94,1,172.24,1,-5.45,1,0.39,1,-2.54,1,490.5213523,0.474,0.131,0.33,0.395,0.246,0.786,0.604,33.31,19622.663,10311.8,4204,0.903,1.04174,0.85068,0.84229,-2960180.688,-0.978,156,-4.040001,39.09511785,1,21.370001,36.761719,23.08,186,79,72,1.37,NA
7/24/18 7:01,GB-1809,LUPARC,None/Low (0-5%),5,r49,Top,7413,15638,56,103,21.190001,36.024414,826.382812,21.27,36.047852,827.08252,21.76,0.01,28603.5,28574.63,0.602726324,0,0,0,0.629,0.615,0.382,0.319,0.3,0.298,24.69,1,3874.5,12533,39.5,25046.5,51189,35.3,56806,51213,18.54,14.77,1,23.25,1,47.37,1,-6.29,1,-8.24,1,-8.44,1,434.6708185,0.599,0.094,0.309,0.306,0.401,0.789,0.76,15.103,16361.199,6555.3,3460,1.496,1.03997,0.77294,0.76103,-3982657.613,-1,56,0.569999,14.77272727,1,21.190001,36.024414,33.48,60,28,26,0.777,0.856
7/24/18 7:07,GB-1809,LUPARC,Medium (5-25%),5,r49,Top,7927,7164,23,35,20.02,35.671875,826.44104,20.1,35.516602,827.123779,19.39,0.93,32359.57,32342.31,0.623561919,0,0,0,0.906,0.937,0.404,0.358,0.407,0.374,50.21,1,1282.5,11912,85.3,8144.5,48495,81.74,18438,48495.5,65.04,34.05,1,53.28,1,101.73,1,-4.66,1,0.29,1,-3.02,1,469.4252669,0.705,0.092,0.452,0.203,0.713,0.771,NA,7.302,22652.797,6671.6,5195,2.395,0.98209,1.16605,1.18113,4749025.895,0.857,23,-0.63,34.04882155,1,20.02,35.671875,38.79,18,11,10,1.257,1.422
7/24/18 7:08,GB-1809,LUPARC,None/Low (0-5%),5,R3,Top,8364,6383,24,36,19.92,36.083008,826.446228,19.99,36.042969,827.149902,19.13,0.07,27713.65,27721.61,0.429163584,0,0,0,1.002,1.066,0.423,0.362,0.42,0.387,57.87,1,758,11411,106.28,4709,46454.5,103.66,10648,46469.5,87.03,42.88,1,64.33,1,141.93,1,-6.14,1,-0.3,1,-3.61,1,498.9733096,0.693,0.072,0.306,0.235,0.603,0.789,NA,7.481,22723.416,6983,4796,2.254,0.98727,1.14765,1.15653,3493002.82,0.727,24,-0.79,42.87878788,1,19.92,36.083008,19.37,18,11,11,1.486,1.842
7/24/18 7:09,GB-1809,LUPARC,Medium (5-25%),5,R3,Top,7996,9338,31,47,19.959999,35.807617,826.430786,20.040001,35.654297,827.120605,19.39,0.01,29351.05,29360.32,0.252311602,0,0,0,0.847,0.859,0.399,0.34,0.359,0.344,44.84,1,1769,12070,71.91,11317,49212.5,68.09,25642.5,49223,51.36,28.41,1,46.08,1,83.26,1,-5.88,1,-4,1,-5.5,1,474.0907473,0.659,0.077,0.294,0.264,0.512,0.79,NA,9.192,21430.131,7308.6,4492,1.932,0.99948,1.00534,1.00561,527141.328,0.232,31,-0.569999,28.41329966,1,19.959999,35.807617,28.19,24,14,14,1.118,1.231
7/24/18 7:13,GB-1809,LUPARC,None/Low (0-5%),4,L1,Top,8464,6802,1777,3590,20.209999,36.494141,826.494202,20.290001,36.470703,827.251892,20.44,0.06,27611.94,27728.13,0.452586483,0.0019,0.00019934,9.4953,0.977,1.032,0.404,0.35,0.42,0.374,57.32,1,822.5,11922,104.63,5137.5,48524.5,101.78,11603,48541,85.2,42.18,1,62.78,1,179.23,1,-5.35,1,1.56,1,-2.96,1,505.7348754,0.197,0.616,3.29,0.187,0.215,0.532,0.37,157.321,7984.848,6413.9,3735,0.245,1.77264,0.85636,0.776,-3521031.016,-0.997,1777,0.230001,42.18434343,1,20.209999,36.494141,35.18,2223,889,807,1.45,NA
7/24/18 7:14,GB-1809,LUPARC,Medium (5-25%),4,L1,Top,7816,8759,51,95,20.860001,37.193359,826.479248,20.93,37.113281,827.172913,19.79,0.2,29272.11,29291.89,0.405952695,4.00E-04,2.00E-05,21.0443,0.877,0.887,0.397,0.343,0.373,0.36,48.02,1,1542,12112,78.03,9808,49365.5,74.44,22220,49374.5,57.72,30.99,1,48.99,1,98.53,1,-5.44,1,-2.44,1,-3.66,1,461.9199288,0.532,0.055,0.134,0.413,0.264,0.811,0.656,12.208,23228.334,10872.1,4381,1.137,1.01408,0.86161,0.85846,-1417043.216,-0.799,51,-1.070001,30.98905724,1,20.860001,37.193359,8.56,56,26,24,1.177,1.382
7/24/18 7:15,GB-1809,LUPARC,Medium (5-25%),4,L1,Top,7288,10764,40,79,20.76,36.571289,826.482788,20.85,36.583008,827.177673,20.8,-0.04,49968.13,49954.44,0.513096347,0,0,0,0.582,0.61,0.333,0.276,0.349,0.292,24.88,1,3753.5,14029,45.77,24280,57267,41.52,55076,57259,24.73,17.41,1,27.71,1,45.77,1,-5.71,1,1.61,1,-4.17,1,426.2188612,0.639,0.055,0.179,0.306,0.428,0.805,0.793,11.502,18514.814,6683.4,3603,1.77,1.05243,0.5884,0.57586,-6658627.748,-0.997,40,0.04,17.41161616,1,20.76,36.571289,71.2,49,22,20,0.791,0.791
7/24/18 7:16,GB-1809,LUPARC,None/Low (0-5%),4,L1,Top,8199,7542,174,335,20.860001,36.310547,826.452393,20.950001,36.185547,827.168579,20.6,-0.01,28282.07,28375.66,0.127385338,0.0014,4.21E-05,33.9396,0.936,1.016,0.383,0.319,0.394,0.352,55.35,1,813,12523,107.27,5065,51054,104.6,11452,51057.5,87.96,43.3,1,63.39,1,188.1,1,-6.36,1,1.17,1,-3.09,1,487.816726,0.496,0.109,0.276,0.395,0.258,0.793,0.626,38.869,20938.17,10544.2,4339,0.986,1.04306,0.81508,0.80641,-3561408.102,-0.985,174,-0.260001,43.29545455,1,20.860001,36.310547,21.67,201,86,79,1.455,NA
7/24/18 7:18,GB-1809,LUPARC,None/Low (0-5%),4,Y34,Top,8128,5996,41,62,20.49,36.635742,826.432373,20.559999,36.678711,827.155884,21.8,0.8,28397.27,28413.08,0.407092795,0,0,0,1.02,1.074,0.471,0.432,0.46,0.421,54.95,1,794.5,10221.5,99.45,4946,41597,96.74,11201,41599.5,80.03,40,1,60.3,1,138.98,1,-3.89,1,-1.05,1,-4.98,1,483.0160142,0.691,0.049,0.19,0.26,0.546,0.804,0.86,12.752,20710.199,6396,4059,2.238,1.02719,0.69059,0.68062,-4857184.716,-0.936,41,1.31,40.00420875,1,20.49,36.635742,41.44,30,19,18,1.465,NA
7/24/18 7:19,GB-1809,LUPARC,None/Low (0-5%),4,Y34,Top,8317,7618,36,53,20.440001,38.050781,826.420654,20.530001,37.953125,827.136108,20.7,0.1,28506.67,28519.3,0.499369236,0,0,0,0.928,0.984,0.409,0.352,0.415,0.381,51.9,1,943.5,11780,98.15,5915,48006.5,95.19,13383,48024,78.53,39.46,1,57.51,1,152.05,1,-5.69,1,0.61,1,-2.82,1,495.7953737,0.698,0.069,0.296,0.233,0.614,0.79,0.883,11.308,20905.866,6312.5,4388,2.312,1.01938,0.81192,0.80244,-3646464.265,-0.914,36,0.259999,39.45707071,1,20.440001,38.050781,37.29,25,16,16,1.391,NA
7/24/18 7:19,GB-1809,LUPARC,Medium (5-25%),4,Y34,Top,8123,7587,32,48,20.34,39,826.443909,20.440001,38.795898,827.15802,20.7,0.41,28999.36,29006.31,0.160038916,0,0,0,0.935,0.884,0.425,0.384,0.45,0.396,51,1,1455,11346.5,77.71,9267,46184.5,74.01,20980,46175.5,57.3,30.85,1,45.84,1,100.1,1,-4.17,1,2.48,1,-2.9,1,482.6779359,0.638,0.078,0.274,0.284,0.461,0.793,0.805,9.19,21306.179,7708.7,4411,1.764,1.01146,0.89936,0.89467,-1532522.672,-0.654,32,0.36,30.8543771,1,20.34,39,41.73,23,15,14,1.203,1.426
7/24/18 7:20,GB-1809,LUPARC,Medium (5-25%),4,Y34,Top,8161,8998,79,149,20.129999,40.282227,826.46814,20.25,40.022461,827.190491,19.74,0.01,29057.87,29096.18,0.561957124,5.00E-04,5.65E-06,93.9907,0.864,0.896,0.399,0.338,0.38,0.366,46.56,1,1391,12072.5,82.36,8836,49267,78.88,20030,49267,62.13,32.81,1,49.78,1,103.67,1,-6.03,1,-1.84,1,-3.25,1,485.247331,0.548,0.104,0.299,0.348,0.323,0.79,0.694,19.479,21091.557,9535.1,4433,1.212,1.00351,0.97827,0.97717,-183617.678,-0.161,79,-0.389999,32.81144781,1,20.129999,40.282227,33.61,88,40,36,1.222,1.435
7/24/18 7:24,GB-1809,LUPARC,Medium (5-25%),7,W70,Top,7638,8527,58,118,21.549999,39.838867,826.767639,21.6,39.728516,827.449829,20.25,0.08,29499.29,29497.22,0.436411621,0,0,0,0.884,0.906,0.397,0.354,0.403,0.353,48.62,1,1594,12101.5,76.55,10187,49270,72.71,23080,49274.5,55.98,30.37,1,50.83,1,77.35,1,-4.39,1,0.53,1,-4.43,1,449.8843416,0.588,0.112,0.373,0.3,0.401,0.78,0.753,15.334,14835.913,6119.8,3258,1.424,1.05916,0.73929,0.72274,-4699887.732,-0.972,58,-1.299999,30.36616162,1,21.549999,39.838867,4.39,67,40,36,1.163,1.171
7/24/18 7:25,GB-1809,LUPARC,Medium (5-25%),7,W70,Top,8227,6998,48,99,22.01,40.819336,826.824951,22.049999,40.53418,827.446411,21.14,0.02,27929.22,27934.34,0.533633897,0,0,0,0.964,1.046,0.386,0.329,0.382,0.356,57.85,1,723,12425.5,112.03,4474,50549.5,109.56,10121.5,50553.5,92.89,45.3,1,65.96,1,192.75,1,-5.65,1,-0.39,1,-2.99,1,489.7099644,0.566,0.049,0.126,0.385,0.301,0.812,0.697,12.229,23457.145,10177,4399,1.305,1.10114,0.43742,0.42531,-11001488.89,-0.991,48,-0.87,45.29882155,1,22.01,40.819336,16.11,57,34,31,1.506,NA
7/24/18 7:26,GB-1809,LUPARC,None/Low (0-5%),7,W70,Top,8711,5111,1172,2382,22.17,41.124023,826.774231,22.209999,41.063477,827.444824,20.94,0.03,26578,26610.77,0.805831728,8.00E-04,0.00011585,6.9529,1.096,1.204,0.432,0.37,0.459,0.401,66.35,1,455.5,11165.5,127.45,2742.5,45421.5,126.17,6189.5,45431.5,109.61,51.79,1,77.14,1,229.83,1,-6.22,1,2.66,1,-3.11,1,522.4359431,0.259,0.12,0.192,0.622,0.085,0.804,0.322,136.528,22514.141,16685.9,4421,0.349,1.53701,0.52305,0.50746,-11136571.41,-0.998,1172,-1.23,51.78872054,1,22.17,41.124023,12.21,1471,603,547,NA,NA
7/24/18 7:26,GB-1809,LUPARC,None/Low (0-5%),7,W70,Top,8405,5631,1082,2189,22.27,41.857422,826.766846,22.34,41.677734,827.430298,21.34,0.01,27006.36,27000.92,0.312425573,0,0,0,1.059,1.164,0.398,0.338,0.421,0.371,66.12,1,508,12085,126.15,3111.5,49183,124.14,7023,49199,107.59,51.24,1,76.57,1,223.84,1,-6.05,1,2.31,1,-2.74,1,501.7455516,0.254,0.209,0.39,0.536,0.097,0.778,0.327,123.848,18230.757,13593.6,4043,0.341,1.42317,0.69676,0.67662,-7697388.192,-0.995,1082,-0.93,51.24158249,1,22.27,41.857422,43.15,1350,552,501,1.66,NA
7/24/18 8:31,GB-1740,LUPARC,None/Low (0-5%),3,w97,Top,6287,32843,211,455,28.629999,30.362305,832.619446,28.690001,30.483398,833.230957,27.85,0.16,26470.79,26410.25,0.185977224,0,0,0,0.325,0.29,0.144,0.169,0.193,0.181,18.17,1,12487,21713.5,12.54,65535,65535,4.25,65458,65535,23.09,3.43,1,14.65,1,14.72,1,2.53,1,4.96,1,3.77,1,358.5355872,0.519,0.009,0.018,0.472,0.225,0.827,0.628,49.305,10766.584,5175.8,1858,1.08,1.19784,0.07636,0.07352,-7458250.662,-0.996,211,-0.779999,3.425925926,1,28.629999,30.362305,49.75,284,128,117,0.269,0.291
7/24/18 8:32,GB-1740,LUPARC,None/Low (0-5%),3,w97,Top,8454,4009,387,806,29.16,31.826172,832.534241,29.280001,31.961914,833.258118,27.29,0,25951.57,26003.08,0.485490978,9.00E-04,0.00010045,9.1908,1.206,1.365,0.447,0.385,0.445,0.417,75.91,1,332.5,10804.5,139.69,1956.5,44096,139.55,4408.5,44108.5,123.07,56.94,1,91.84,1,207.42,1,-6.18,1,-0.21,1,-2.97,1,505.0587189,0.524,0.179,0.604,0.297,0.362,0.753,0.696,91.283,16256.915,7735.6,4022,1.102,1.39636,0.49991,0.44853,-18143143.23,-0.979,387,-1.87,56.94023569,1,29.16,31.826172,75.5,504,208,187,NA,NA
7/24/18 8:33,GB-1740,LUPARC,Medium (5-25%),3,w97,Top,7886,6872,719,1453,29.780001,32.365234,832.610168,29.889999,32.261719,833.207581,28.85,0.12,29919.24,29929.88,0.325900098,5.00E-04,2.13E-05,24.347,0.993,1.014,0.444,0.392,0.391,0.392,54.94,1,1719,10876,68.63,11052.5,44385.5,64.63,25045.5,44378.5,47.89,27.03,1,56.99,1,69.99,1,-5.19,1,-5.32,1,-5.2,1,466.6530249,0.34,0.136,0.26,0.523,0.133,0.795,0.428,110.155,17256.901,11381.7,3541,0.516,1.3009,0.58922,0.57105,-8311296.812,-0.999,719,-0.930001,27.03282828,1,29.780001,32.365234,39.54,893,370,334,1.13,1.144
7/24/18 8:34,GB-1740,LUPARC,Medium (5-25%),3,w97,Top,7586,3155,912,1869,30.41,33.026367,832.667969,30.48,32.973633,833.235535,30.46,1.39,30516.38,30609.7,-0.329082847,0.0011,0.00017209,6.606,1.221,1.381,0.46,0.398,0.454,0.431,76.13,1,323,10477.5,139.62,1892,42735,139.64,4255,42738.5,123.23,56.91,1,92.08,1,207.74,1,-6.23,1,-0.57,1,-2.87,1,446.3683274,0.422,0.279,0.934,0.299,0.29,0.716,0.59,173.259,12576.889,7267.3,3570,0.731,1.55327,0.60638,0.54382,-12158714.81,-0.98,912,0.05,56.91077441,1,30.41,33.026367,43.14,1154,480,429,NA,NA
7/24/18 8:37,GB-1740,LUPARC,Medium (5-25%),3,r27,Top,7728,9363,1798,3646,31.15,30.751953,832.65094,31.24,30.879883,833.253052,31.26,-0.02,30189.43,30174.29,0.469230138,0,0,0,0.858,0.897,0.408,0.344,0.334,0.359,44.98,1,2128,11815,62.96,13717,48296,58.92,31063,48310.5,42.22,24.65,1,48.94,1,68.53,1,-6.39,1,-7.34,1,-4.84,1,455.9697509,0.278,0.291,0.675,0.431,0.132,0.744,0.373,224.695,11166.829,8065.7,2854,0.384,1.68784,0.681,0.64437,-6958865.635,-0.993,1798,0.11,24.64646465,1,31.15,30.751953,42.52,2251,917,829,1.037,1.093
7/24/18 8:38,GB-1740,LUPARC,Medium (5-25%),3,r27,Top,4684,42107,1061,2173,31.48,31.415039,832.631165,31.57,31.540039,833.197327,31.26,1.09,32014.47,32025.24,-0.052555828,NA,NA,NA,0.101,0.144,0.054,0.056,0.146,0.108,4.77,1,18085.5,26700,5.43,65535,65535,4.25,60617,65535,26.43,0.43,1,9.06,1,4.05,1,0.27,1,9.23,1,5.45,1,250.1476868,0.256,0.341,0.847,0.403,0.13,0.725,0.352,122.066,2567.633,1911.2,705,0.343,1.61672,0.74393,0.70704,-1391934.572,-0.98,1061,-0.22,0.433501684,1,31.48,31.415039,53.48,1346,553,499,0.108,0.094
7/24/18 8:39,GB-1740,LUPARC,None/Low (0-5%),3,r27,Top,8036,4516,1801,3662,31.5,30.411133,832.604126,31.629999,29.918945,833.2276,21.91,0.27,26617.6,26649.69,-0.136140162,0,0,0,1.159,1.296,0.455,0.405,0.417,0.423,70.39,1,457,10607,125.08,2781.5,43280,123.46,6279,43293,106.89,50.79,1,84.17,1,184.64,1,-5.01,1,-3.76,1,-3.18,1,476.7953737,0.292,0.319,0.821,0.389,0.154,0.728,0.401,236.476,10765.357,7624.2,2926,0.412,1.75385,0.67878,0.63392,-7464534.469,-0.992,1801,-9.59,50.79124579,1,31.5,30.411133,31.07,2263,923,835,NA,NA
7/24/18 8:40,GB-1740,LUPARC,None/Low (0-5%),3,r27,Top,6417,4511,54,177,31.52,32.224609,832.580444,31.639999,32.363281,833.190796,29.9,0.84,28777.95,28799.43,0.156753876,0,0,0,1.122,1.261,0.466,0.414,0.434,0.441,65.58,1,476.5,10325.5,122.1,2904,42140,120.42,6559,42141.5,103.83,49.54,1,79.47,1,194.56,1,-5.28,1,-3.2,1,-2.55,1,367.3256228,0.512,0.166,0.515,0.322,0.326,0.763,0.672,12.453,11998.279,5849.3,2842,1.051,1.13993,0.68613,0.65865,-6366969.674,-0.987,54,-1.62,49.53703704,1,31.52,32.224609,86.24,121,66,54,NA,NA
7/24/18 8:53,GB-1740,LUPARC,None/Low (0-5%),3,l1,Top,7208,13911,113,234,31.82,28.042969,832.566895,31.969999,27.832031,833.200317,30.97,0.11,28592.9,28586.73,0.216154794,0,0,0,0.69,0.777,0.374,0.328,0.351,0.326,31.58,1,2916.5,12759.5,52.61,18881.5,52282,48.49,42798.5,52299,31.75,20.29,1,40.28,1,43.74,1,-4.6,1,-2.32,1,-4.8,1,420.8096085,0.678,0.072,0.29,0.25,0.555,0.791,0.857,34.455,11357.228,3661.9,2374,2.101,1.1972,0.35,0.31798,-13595823.92,-0.985,113,-0.85,20.29040404,1,31.82,28.042969,37.21,143,66,58,0.901,0.812
7/24/18 8:54,GB-1740,LUPARC,None/Low (0-5%),3,l1,Top,6703,3996,50,98,31.290001,25.754883,832.609375,31.42,25.207031,833.189636,29.61,2.21,40898.11,40911.73,0.606107981,0,0,0,1.029,1.147,0.441,0.38,0.414,0.419,58.83,1,681.5,10956.5,109.13,4260,44783.5,106.43,9622.5,44789,89.83,44.08,1,70.66,1,170.4,1,-6.07,1,-2.64,1,-2.16,1,386.6637011,0.666,0.084,0.337,0.25,0.547,0.785,0.849,14.99,15736.071,5252,3385,1.996,1.10262,0.52984,0.50286,-11305259.01,-0.995,50,-1.680001,44.07828283,1,31.290001,25.754883,46.88,56,32,29,1.532,NA
7/24/18 8:55,GB-1740,LUPARC,Medium (5-25%),3,l1,Top,6244,32703,1033,2092,30.450001,27.053711,832.575317,30.59,27.086914,833.240173,30.11,0.16,27171.27,27728.11,0.011576118,3.3056,3.77E-05,87638.1667,0.318,0.306,0.144,0.164,0.187,0.184,17.44,1,11993.5,21697.5,14.26,65535,65535,4.25,64288.5,65535,23.88,4.15,1,16.22,1,15.38,1,2.02,1,4.31,1,4.06,1,355.6281139,0.393,0.324,1.145,0.283,0.285,0.695,0.566,182.767,4875.163,2958.4,1489,0.648,1.48992,0.6753,0.61205,-3937158.016,-0.994,1033,-0.340001,4.14983165,1,30.450001,27.053711,32.77,1289,529,477,0.286,0.298
7/24/18 8:56,GB-1740,LUPARC,Medium (5-25%),3,l1,Top,7527,15879,43,85,29.59,24.545898,832.579041,29.75,24.868164,833.282837,28.35,0.08,28740.15,28738.46,0.406175055,0,0,0,0.63,0.697,0.307,0.275,0.302,0.314,32.26,1,4574.5,14904,39.81,29650,61208.5,35.73,65535,61221.5,20.09,14.9,1,39.02,1,42.51,1,-3.24,1,-0.49,1,0.7,1,442.3790036,0.695,0.043,0.165,0.262,0.545,0.807,0.861,13.453,14694.575,4478,2832,2.282,1.11073,0.34075,0.32225,-12546171.94,-0.992,43,-1.24,14.90319865,1,29.59,24.545898,45.88,49,28,26,0.705,0.732
7/24/18 9:18,GB-1740,LUPARC,None/Low (0-5%),1,l4,Top,8129,6762,910,1871,32.389999,29.064453,832.951721,32.529999,28.708984,833.567993,31.29,0.05,28097.42,28196.68,-0.12747832,0.0012,0.00015841,7.6929,0.977,1.097,0.431,0.369,0.376,0.403,54.68,1,780.5,11214.5,104.25,4883,45854,101.52,11053.5,45860.5,84.84,42.02,1,66.67,1,183.65,1,-6.11,1,-5.5,1,-2.78,1,483.0836299,0.416,0.419,2.544,0.165,0.517,0.579,0.718,170.342,8202.71,4790.6,3451,0.712,1.57146,0.69698,0.56587,-7845828.634,-0.986,910,-1.099999,42.02441077,1,32.389999,29.064453,30.3,1161,478,431,1.473,NA
7/24/18 9:19,GB-1740,LUPARC,None/Low (0-5%),1,l4,Top,7563,5735,1560,3203,32.09,28.169922,833.016541,32.25,28.230469,833.596924,25.94,0.98,32764.1,31690.46,0.932361571,NA,NA,NA,0.882,0.888,0.45,0.422,0.396,0.422,43.25,1,2120,10732,58.95,13714,43905,54.79,31021.5,43901.5,38.12,22.96,1,43.84,1,66.71,1,-2.74,1,-5.4,1,-2.72,1,444.8131673,0.307,0.57,4.645,0.123,0.513,0.464,0.662,215.544,4921.209,3410.2,2639,0.443,1.92137,0.76269,0.57524,-4003035.274,-0.987,1560,-6.15,22.95875421,1,32.09,28.169922,7.76,1984,817,735,1.039,1.117
7/24/18 9:20,GB-1740,LUPARC,None/Low (0-5%),1,l4,Top,7566,13891,1654,3376,32.02,29.118164,832.950134,32.200001,29.170898,833.542053,30.57,0.12,28817.76,28825.44,0.303099539,2.00E-04,8.49E-06,22.5489,0.684,0.791,0.306,0.276,0.315,0.325,37.8,1,3871,14930.5,47.14,25122.5,61328.5,43.01,56927.5,61342,26.29,17.99,1,48.46,1,48.76,1,-3.06,1,0.83,1,1.87,1,445.0160142,0.238,0.611,4.033,0.151,0.322,0.492,0.483,177.02,5361.89,4086.7,2722,0.312,2.02669,0.80795,0.67622,-3362422.891,-0.994,1654,-1.45,17.98821549,1,32.02,29.118164,10.53,2091,852,768,0.778,0.794
7/24/18 9:21,GB-1740,LUPARC,None/Low (0-5%),1,l4,Top,6622,30099,1307,2676,31.92,31.788086,832.966431,32.130001,31.692383,833.572998,30.75,0.1,27181.2,27185.29,-0.222824351,0,0,0,0.359,0.496,0.265,0.2,0.26,0.235,9.43,1,7332.5,16414.5,23.51,47752.5,65535,18,65535,65535,23.04,8.04,1,23.1,1,15.75,1,-6.52,1,-0.49,1,-3,1,381.1868327,0.312,0.545,3.813,0.143,0.448,0.503,0.62,183.641,3905.619,2686.1,1939,0.454,1.75112,0.7715,0.62334,-2953382.092,-0.988,1307,-1.17,8.042929293,1,31.92,31.788086,4.12,1658,679,610,0.5,0.423
7/24/18 9:26,GB-1740,LUPARC,None/Low (0-5%),1,l3,Top,5073,27621,862,1771,33.610001,33.658203,832.924866,33.75,33.819336,833.593933,26.71,2.5,28021.09,28018.51,0.133472324,0,0,0,0.386,0.5,0.265,0.201,0.267,0.231,12.13,1,7591.5,16435,22.06,49476.5,65535,16.46,65535,65535,23.04,7.43,1,23.51,1,21.26,1,-6.32,1,0.21,1,-3.37,1,276.4501779,0.422,0.302,1.092,0.276,0.313,0.7,0.603,163.797,7111.476,4108.5,2134,0.731,1.40577,0.67254,0.61171,-5714351.594,-0.992,862,-6.900001,7.432659933,1,33.610001,33.658203,52.79,1096,454,405,0.485,0.477
